GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTYA,CTY_SUBA,PLACE,PLACEA,TRACTA,BLCK_GRPA,BLOCKA,EDINDA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNOA,ZIPA,AREANAME,C8H001,C8H002,C8H003,C8H004,C8H005,C8H006
"G3700955","1980","3","5","North Carolina","37",,,,"Franklinville","0955",,,,,,,,,,,,"FRANKLINVILLE TOWN",197,4,0,26,2,0
"G3700960","1980","3","5","North Carolina","37",,,,"Fremont","0960",,,,,,,,,,,,"FREMONT TOWN",370,16,1,229,14,9
"G3700965","1980","3","5","North Carolina","37",,,,"Fuquay-Varina","0965",,,,,,,,,,,,"FUQUAY-VARINA TOWN",703,11,2,452,24,6
"G3700967","1980","3","5","North Carolina","37",,,,"Garden Creek","0967",,,,,,,,,,,,"GARDEN CREEK %CDP<",285,7,2,93,4,0
"G3700970","1980","3","5","North Carolina","37",,,,"Garland","0970",,,,,,,,,,,,"GARLAND TOWN",184,7,3,83,2,3
"G3700975","1980","3","5","North Carolina","37",,,,"Garner","0975",,,,,,,,,,,,"GARNER TOWN",2486,29,2,951,27,5
"G3700980","1980","3","5","North Carolina","37",,,,"Garysburg","0980",,,,,,,,,,,,"GARYSBURG TOWN",262,39,11,79,15,8
"G3700985","1980","3","5","North Carolina","37",,,,"Gaston","0985",,,,,,,,,,,,"GASTON TOWN",259,5,3,81,1,3
"G3700990","1980","3","5","North Carolina","37",,,,"Gastonia","0990",,,,,,,,,,,,"GASTONIA CITY",9839,247,31,6499,486,93
"G3700995","1980","3","5","North Carolina","37",,,,"Gatesville","0995",,,,,,,,,,,,"GATESVILLE TOWN",110,3,1,27,1,1
"G3701005","1980","3","5","North Carolina","37",,,,"Gibson","1005",,,,,,,,,,,,"GIBSON TOWN",98,6,2,65,9,5
"G3701010","1980","3","5","North Carolina","37",,,,"Gibsonville","1010",,,,,,,,,,,,"GIBSONVILLE TOWN",684,20,3,337,17,6
"G3701015","1980","3","5","North Carolina","37",,,,"Glen Alpine","1015",,,,,,,,,,,,"GLEN ALPINE TOWN",186,1,1,54,3,0
"G3701020","1980","3","5","North Carolina","37",,,,"Glen Raven","1020",,,,,,,,,,,,"GLEN RAVEN %CDP<",712,27,5,206,21,8
"G3701025","1980","3","5","North Carolina","37",,,,"Godwin","1025",,,,,,,,,,,,"GODWIN TOWN",61,2,0,17,3,1
"G3701035","1980","3","5","North Carolina","37",,,,"Goldsboro","1035",,,,,,,,,,,,"GOLDSBORO CITY",4223,74,14,6191,280,98
"G3701037","1980","3","5","North Carolina","37",,,,"Goldsboro Northwest","1037",,,,,,,,,,,,"GOLDSBORO NORTHWEST %CDP<",322,5,3,129,9,6
"G3701040","1980","3","5","North Carolina","37",,,,"Goldston","1040",,,,,,,,,,,,"GOLDSTON TOWN",113,1,0,28,0,1
"G3701042","1980","3","5","North Carolina","37",,,,"Gorman","1042",,,,,,,,,,,,"GORMAN %CDP<",666,16,1,205,13,3
"G3701045","1980","3","5","North Carolina","37",,,,"Graham","1045",,,,,,,,,,,,"GRAHAM CITY",2115,31,5,1215,26,5
"G3701055","1980","3","5","North Carolina","37",,,,"Granite Falls","1055",,,,,,,,,,,,"GRANITE FALLS TOWN",634,19,7,252,23,4
"G3701060","1980","3","5","North Carolina","37",,,,"Granite Quarry","1060",,,,,,,,,,,,"GRANITE QUARRY TOWN",331,4,1,135,4,2
"G3701063","1980","3","5","North Carolina","37",,,,"Greenevers","1063",,,,,,,,,,,,"GREENEVERS TOWN",103,5,2,30,4,0
"G3701065","1980","3","5","North Carolina","37",,,,"Greensboro","1065",,,,,,,,,,,,"GREENSBORO CITY",30973,509,86,23719,1140,275
"G3701070","1980","3","5","North Carolina","37",,,,"Greenville","1070",,,,,,,,,,,,"GREENVILLE CITY",5265,81,17,5721,260,128
"G3701075","1980","3","5","North Carolina","37",,,,"Grifton","1075",,,,,,,,,,,,"GRIFTON TOWN",542,14,7,192,15,6
"G3701080","1980","3","5","North Carolina","37",,,,"Grimesland","1080",,,,,,,,,,,,"GRIMESLAND TOWN",137,2,0,46,3,0
"G3701085","1980","3","5","North Carolina","37",,,,"Grover","1085",,,,,,,,,,,,"GROVER TOWN",184,3,0,39,1,0
"G3701088","1980","3","5","North Carolina","37",,,,"Half Moon","1088",,,,,,,,,,,,"HALF MOON %CDP<",747,20,1,343,12,1
"G3701090","1980","3","5","North Carolina","37",,,,"Halifax","1090",,,,,,,,,,,,"HALIFAX TOWN",81,2,0,22,1,0
"G3701095","1980","3","5","North Carolina","37",,,,"Hamilton","1095",,,,,,,,,,,,"HAMILTON TOWN",133,7,1,50,6,1
"G3701100","1980","3","5","North Carolina","37",,,,"Hamlet","1100",,,,,,,,,,,,"HAMLET CITY",1155,13,4,616,38,16
"G3701105","1980","3","5","North Carolina","37",,,,"Harkers Island","1105",,,,,,,,,,,,"HARKERS ISLAND %CDP<",552,15,1,77,3,1
"G3701110","1980","3","5","North Carolina","37",,,,"Harmony","1110",,,,,,,,,,,,"HARMONY TOWN",120,3,1,40,3,4
"G3701115","1980","3","5","North Carolina","37",,,,"Harrells","1115",,,,,,,,,,,,"HARRELLS TOWN",62,4,0,15,2,0
"G3701120","1980","3","5","North Carolina","37",,,,"Harrellsville","1120",,,,,,,,,,,,"HARRELLSVILLE TOWN",37,1,0,13,1,0
"G3701122","1980","3","5","North Carolina","37",,,,"Harrisburg","1122",,,,,,,,,,,,"HARRISBURG TOWN",399,5,0,63,1,0
"G3701125","1980","3","5","North Carolina","37",,,,"Hassell","1125",,,,,,,,,,,,"HASSELL TOWN",29,1,0,11,1,1
"G3701130","1980","3","5","North Carolina","37",,,,"Havelock","1130",,,,,,,,,,,,"HAVELOCK CITY",1193,28,6,2969,68,16
"G3701135","1980","3","5","North Carolina","37",,,,"Haw River","1135",,,,,,,,,,,,"HAW RIVER TOWN",570,13,2,107,6,6
"G3701140","1980","3","5","North Carolina","37",,,,"Hayesville","1140",,,,,,,,,,,,"HAYESVILLE TOWN",117,2,0,40,2,1
"G3701143","1980","3","5","North Carolina","37",,,,"Haywood","1143",,,,,,,,,,,,"HAYWOOD TOWN",30,4,5,13,0,2
"G3701150","1980","3","5","North Carolina","37",,,,"Hazelwood","1150",,,,,,,,,,,,"HAZELWOOD TOWN",445,11,2,189,16,1
"G3701155","1980","3","5","North Carolina","37",,,,"Henderson","1155",,,,,,,,,,,,"HENDERSON CITY",2579,89,19,1901,152,84
"G3701160","1980","3","5","North Carolina","37",,,,"Hendersonville","1160",,,,,,,,,,,,"HENDERSONVILLE CITY",1604,19,7,1196,49,22
"G3701166","1980","3","5","North Carolina","37",,,,"Henrietta","1166",,,,,,,,,,,,"HENRIETTA %CDP<",387,17,4,90,8,2
"G3701170","1980","3","5","North Carolina","37",,,,"Hertford","1170",,,,,,,,,,,,"HERTFORD TOWN",456,6,0,266,19,8
"G3701175","1980","3","5","North Carolina","37",,,,"Hickory","1175",,,,,,,,,,,,"HICKORY CITY",4225,47,18,3667,153,54
"G3701185","1980","3","5","North Carolina","37",,,,"Hickory North","1185",,,,,,,,,,,,"HICKORY NORTH %CDP<",1339,8,1,168,5,1
"G3701190","1980","3","5","North Carolina","37",,,,"Highlands","1190",,,,,,,,,,,,"HIGHLANDS TOWN",200,2,2,41,3,0
"G3701195","1980","3","5","North Carolina","37",,,,"High Point","1195",,,,,,,,,,,,"HIGH POINT CITY",12436,246,37,9678,562,136
"G3701198","1980","3","5","North Carolina","37",,,,"High Shoals","1198",,,,,,,,,,,,"HIGH SHOALS CITY",138,10,1,46,6,3
"G3701205","1980","3","5","North Carolina","37",,,,"Hildebran","1205",,,,,,,,,,,,"HILDEBRAN TOWN",174,2,0,58,5,4
"G3701210","1980","3","5","North Carolina","37",,,,"Hillsborough","1210",,,,,,,,,,,,"HILLSBOROUGH TOWN",738,31,3,336,20,3
"G3701215","1980","3","5","North Carolina","37",,,,"Hobgood","1215",,,,,,,,,,,,"HOBGOOD TOWN",113,6,0,38,10,3
"G3701220","1980","3","5","North Carolina","37",,,,"Hoffman","1220",,,,,,,,,,,,"HOFFMAN TOWN",104,7,1,26,2,2
"G3701223","1980","3","5","North Carolina","37",,,,"Holden Beach","1223",,,,,,,,,,,,"HOLDEN BEACH TOWN",73,0,0,23,1,0
"G3701225","1980","3","5","North Carolina","37",,,,"Holly Ridge","1225",,,,,,,,,,,,"HOLLY RIDGE TOWN",83,4,0,57,8,1
"G3701230","1980","3","5","North Carolina","37",,,,"Holly Springs","1230",,,,,,,,,,,,"HOLLY SPRINGS TOWN",140,7,5,44,9,2
"G3701232","1980","3","5","North Carolina","37",,,,"Holly View Forest-Highland Park","1232",,,,,,,,,,,,"HOLLY VIEW FOREST-HIGHLAND PARK %CDP<",465,11,2,124,11,1
"G3701233","1980","3","5","North Carolina","37",,,,"Hollyville","1233",,,,,,,,,,,,"HOLLYVILLE VILLAGE",16,0,0,21,0,0
"G3701235","1980","3","5","North Carolina","37",,,,"Hookerton","1235",,,,,,,,,,,,"HOOKERTON TOWN",133,6,1,35,1,0
"G3701240","1980","3","5","North Carolina","37",,,,"Hope Mills","1240",,,,,,,,,,,,"HOPE MILLS TOWN",1424,25,5,369,11,0
"G3701245","1980","3","5","North Carolina","37",,,,"Hot Springs","1245",,,,,,,,,,,,"HOT SPRINGS TOWN",137,6,2,110,2,2
"G3701250","1980","3","5","North Carolina","37",,,,"Hudson","1250",,,,,,,,,,,,"HUDSON TOWN",725,14,2,240,25,3
"G3701255","1980","3","5","North Carolina","37",,,,"Huntersville","1255",,,,,,,,,,,,"HUNTERSVILLE TOWN",349,9,1,119,4,4
"G3701258","1980","3","5","North Carolina","37",,,,"Icard","1258",,,,,,,,,,,,"ICARD %CDP<",626,19,2,194,24,2
"G3701259","1980","3","5","North Carolina","37",,,,"Indian Beach","1259",,,,,,,,,,,,"INDIAN BEACH TOWN",0,0,0,0,0,0
"G3701260","1980","3","5","North Carolina","37",,,,"Indian Trail","1260",,,,,,,,,,,,"INDIAN TRAIL TOWN",218,2,0,42,2,0
"G3701270","1980","3","5","North Carolina","37",,,,"Jackson","1270",,,,,,,,,,,,"JACKSON TOWN",201,9,1,56,1,3
"G3701280","1980","3","5","North Carolina","37",,,,"Jacksonville","1280",,,,,,,,,,,,"JACKSONVILLE CITY",3485,47,8,2436,101,31
"G3701281","1980","3","5","North Carolina","37",,,,"Jacksonville East","1281",,,,,,,,,,,,"JACKSONVILLE EAST %CDP<",760,14,5,614,9,5
"G3701285","1980","3","5","North Carolina","37",,,,"James City","1285",,,,,,,,,,,,"JAMES CITY %CDP<",784,24,4,253,8,3
"G3701290","1980","3","5","North Carolina","37",,,,"Jamestown","1290",,,,,,,,,,,,"JAMESTOWN TOWN",512,6,0,263,8,3
"G3701295","1980","3","5","North Carolina","37",,,,"Jamesville","1295",,,,,,,,,,,,"JAMESVILLE TOWN",138,3,0,75,5,1
"G3701300","1980","3","5","North Carolina","37",,,,"Jefferson","1300",,,,,,,,,,,,"JEFFERSON TOWN",298,1,0,103,6,0
"G3701303","1980","3","5","North Carolina","37",,,,"Jenkins Heights","1303",,,,,,,,,,,,"JENKINS HEIGHTS %CDP<",279,19,3,104,12,2
"G3701310","1980","3","5","North Carolina","37",,,,"Jonesville","1310",,,,,,,,,,,,"JONESVILLE TOWN",430,12,4,204,4,2
"G3701320","1980","3","5","North Carolina","37",,,,"Kannapolis","1320",,,,,,,,,,,,"KANNAPOLIS %CDP<",7871,198,33,4451,296,78
"G3701325","1980","3","5","North Carolina","37",,,,"Kelford","1325",,,,,,,,,,,,"KELFORD TOWN",71,2,0,26,4,1
"G3701330","1980","3","5","North Carolina","37",,,,"Kenansville","1330",,,,,,,,,,,,"KENANSVILLE TOWN",215,3,2,53,4,1
"G3701335","1980","3","5","North Carolina","37",,,,"Kenly","1335",,,,,,,,,,,,"KENLY TOWN",307,14,3,217,10,0
"G3701340","1980","3","5","North Carolina","37",,,,"Kernersville","1340",,,,,,,,,,,,"KERNERSVILLE TOWN",1460,23,2,1056,43,6
"G3701345","1980","3","5","North Carolina","37",,,,"Kill Devil Hills","1345",,,,,,,,,,,,"KILL DEVIL HILLS TOWN",540,9,2,196,3,5
"G3701347","1980","3","5","North Carolina","37",,,,"King","1347",,,,,,,,,,,,"KING %CDP<",2431,48,4,397,24,12
"G3701349","1980","3","5","North Carolina","37",,,,"Kings Grant","1349",,,,,,,,,,,,"KINGS GRANT %CDP<",1771,26,3,291,13,3
"G3701350","1980","3","5","North Carolina","37",,,,"Kings Mountain","1350",,,,,,,,,,,,"KINGS MOUNTAIN CITY",2057,50,9,999,79,20
"G3701355","1980","3","5","North Carolina","37",,,,"Kinston","1355",,,,,,,,,,,,"KINSTON CITY",4556,93,19,4014,305,94
"G3701360","1980","3","5","North Carolina","37",,,,"Kittrell","1360",,,,,,,,,,,,"KITTRELL TOWN",49,2,1,19,3,0
"G3701365","1980","3","5","North Carolina","37",,,,"Knightdale","1365",,,,,,,,,,,,"KNIGHTDALE TOWN",218,4,0,133,3,1
"G3701370","1980","3","5","North Carolina","37",,,,"Kure Beach","1370",,,,,,,,,,,,"KURE BEACH TOWN",172,1,3,57,5,1
"G3701375","1980","3","5","North Carolina","37",,,,"La Grange","1375",,,,,,,,,,,,"LA GRANGE TOWN",724,26,11,313,27,8
"G3701380","1980","3","5","North Carolina","37",,,,"Lake Lure","1380",,,,,,,,,,,,"LAKE LURE TOWN",167,2,1,33,2,0
"G3701385","1980","3","5","North Carolina","37",,,,"Lake Waccamaw","1385",,,,,,,,,,,,"LAKE WACCAMAW TOWN",264,4,1,72,1,3
"G3701390","1980","3","5","North Carolina","37",,,,"Landis","1390",,,,,,,,,,,,"LANDIS TOWN",638,13,1,162,9,1
"G3701400","1980","3","5","North Carolina","37",,,,"Lansing","1400",,,,,,,,,,,,"LANSING TOWN",51,0,0,32,0,0
"G3701405","1980","3","5","North Carolina","37",,,,"Lasker","1405",,,,,,,,,,,,"LASKER TOWN",39,0,0,14,0,0
"G3701410","1980","3","5","North Carolina","37",,,,"Lattimore","1410",,,,,,,,,,,,"LATTIMORE TOWN",69,2,0,18,0,0
"G3701413","1980","3","5","North Carolina","37",,,,"Laurel Hill","1413",,,,,,,,,,,,"LAUREL HILL %CDP<",592,28,4,180,18,5
"G3701415","1980","3","5","North Carolina","37",,,,"Laurel Park","1415",,,,,,,,,,,,"LAUREL PARK TOWN",284,0,0,68,0,0
"G3701420","1980","3","5","North Carolina","37",,,,"Laurinburg","1420",,,,,,,,,,,,"LAURINBURG CITY",2068,98,28,1411,127,29
"G3701425","1980","3","5","North Carolina","37",,,,"Lawndale","1425",,,,,,,,,,,,"LAWNDALE TOWN",153,3,1,39,2,0
"G3701431","1980","3","5","North Carolina","37",,,,"Leggett","1431",,,,,,,,,,,,"LEGGETT TOWN",16,0,0,12,3,2
"G3701435","1980","3","5","North Carolina","37",,,,"Lenoir","1435",,,,,,,,,,,,"LENOIR CITY",3310,97,12,1659,74,17
"G3701445","1980","3","5","North Carolina","37",,,,"Lewiston","1445",,,,,,,,,,,,"LEWISTON TOWN",89,4,0,71,3,3
"G3701446","1980","3","5","North Carolina","37",,,,"Lewisville","1446",,,,,,,,,,,,"LEWISVILLE %CDP<",1352,21,1,217,6,0
"G3701450","1980","3","5","North Carolina","37",,,,"Lexington","1450",,,,,,,,,,,,"LEXINGTON CITY",3496,91,12,2211,167,42
"G3701455","1980","3","5","North Carolina","37",,,,"Liberty","1455",,,,,,,,,,,,"LIBERTY TOWN",568,11,2,144,9,3
"G3701460","1980","3","5","North Carolina","37",,,,"Lilesville","1460",,,,,,,,,,,,"LILESVILLE TOWN",148,9,0,43,4,4
"G3701465","1980","3","5","North Carolina","37",,,,"Lillington","1465",,,,,,,,,,,,"LILLINGTON TOWN",364,5,2,178,3,0
"G3701470","1980","3","5","North Carolina","37",,,,"Lincolnton","1470",,,,,,,,,,,,"LINCOLNTON TOWN",1143,24,4,721,47,12
"G3701475","1980","3","5","North Carolina","37",,,,"Linden","1475",,,,,,,,,,,,"LINDEN TOWN",87,7,2,27,2,1
"G3701477","1980","3","5","North Carolina","37",,,,"Linville","1477",,,,,,,,,,,,"LINVILLE TOWN",91,3,0,16,0,0
"G3701480","1980","3","5","North Carolina","37",,,,"Littleton","1480",,,,,,,,,,,,"LITTLETON TOWN",205,9,1,109,5,1
"G3701486","1980","3","5","North Carolina","37",,,,"Locust","1486",,,,,,,,,,,,"LOCUST CITY",436,7,1,105,4,0
"G3701490","1980","3","5","North Carolina","37",,,,"Long Beach","1490",,,,,,,,,,,,"LONG BEACH TOWN",578,13,1,157,4,1
"G3701500","1980","3","5","North Carolina","37",,,,"Long View","1500",,,,,,,,,,,,"LONG VIEW TOWN",879,22,5,482,17,5
"G3701510","1980","3","5","North Carolina","37",,,,"Louisburg","1510",,,,,,,,,,,,"LOUISBURG TOWN",531,20,7,374,19,13
"G3701512","1980","3","5","North Carolina","37",,,,"Love Valley","1512",,,,,,,,,,,,"LOVE VALLEY TOWN",15,0,0,6,1,0
"G3701515","1980","3","5","North Carolina","37",,,,"Lowell","1515",,,,,,,,,,,,"LOWELL TOWN",672,27,5,326,34,12
"G3701520","1980","3","5","North Carolina","37",,,,"Lucama","1520",,,,,,,,,,,,"LUCAMA TOWN",254,8,3,137,7,0
"G3701525","1980","3","5","North Carolina","37",,,,"Lumber Bridge","1525",,,,,,,,,,,,"LUMBER BRIDGE TOWN",44,4,0,10,1,0
"G3701530","1980","3","5","North Carolina","37",,,,"Lumberton","1530",,,,,,,,,,,,"LUMBERTON CITY",3438,129,27,2632,178,51
"G3701535","1980","3","5","North Carolina","37",,,,"Mcadenville","1535",,,,,,,,,,,,"MCADENVILLE TOWN",106,2,0,184,17,0
"G3701537","1980","3","5","North Carolina","37",,,,"Macclesfield","1537",,,,,,,,,,,,"MACCLESFIELD TOWN",138,2,0,67,2,0
"G3701540","1980","3","5","North Carolina","37",,,,"Mcdonald","1540",,,,,,,,,,,,"MCDONALD TOWN",27,3,1,8,0,0
"G3701545","1980","3","5","North Carolina","37",,,,"Mcfarlan","1545",,,,,,,,,,,,"MCFARLAN TOWN",34,1,0,6,5,0
"G3701547","1980","3","5","North Carolina","37",,,,"Mcleansville","1547",,,,,,,,,,,,"MCLEANSVILLE %CDP<",291,5,0,111,1,0
"G3701555","1980","3","5","North Carolina","37",,,,"Macon","1555",,,,,,,,,,,,"MACON TOWN",40,0,0,21,2,0
"G3701560","1980","3","5","North Carolina","37",,,,"Madison","1560",,,,,,,,,,,,"MADISON TOWN",626,15,6,325,28,12
"G3701563","1980","3","5","North Carolina","37",,,,"Maggie Valley","1563",,,,,,,,,,,,"MAGGIE VALLEY TOWN",52,0,1,30,0,1
"G3701565","1980","3","5","North Carolina","37",,,,"Magnolia","1565",,,,,,,,,,,,"MAGNOLIA TOWN",185,3,1,39,2,0
"G3701570","1980","3","5","North Carolina","37",,,,"Maiden","1570",,,,,,,,,,,,"MAIDEN TOWN",743,16,13,128,18,3
"G3701580","1980","3","5","North Carolina","37",,,,"Manteo","1580",,,,,,,,,,,,"MANTEO TOWN",245,5,3,126,4,2
"G3701595","1980","3","5","North Carolina","37",,,,"Marion","1595",,,,,,,,,,,,"MARION CITY",882,21,2,513,36,6
"G3701597","1980","3","5","North Carolina","37",,,,"Mar-Mac","1597",,,,,,,,,,,,"MAR-MAC %CDP<",888,10,0,213,10,3
"G3701600","1980","3","5","North Carolina","37",,,,"Marshall","1600",,,,,,,,,,,,"MARSHALL TOWN",203,5,1,110,3,1
"G3701605","1980","3","5","North Carolina","37",,,,"Mars Hill","1605",,,,,,,,,,,,"MARS HILL TOWN",291,1,0,209,19,0
"G3701610","1980","3","5","North Carolina","37",,,,"Marshville","1610",,,,,,,,,,,,"MARSHVILLE TOWN",468,29,4,191,14,1
"G3701613","1980","3","5","North Carolina","37",,,,"Masonboro","1613",,,,,,,,,,,,"MASONBORO %CDP<",1014,21,5,133,4,1
"G3701615","1980","3","5","North Carolina","37",,,,"Matthews","1615",,,,,,,,,,,,"MATTHEWS TOWN",461,2,0,115,2,0
"G3701625","1980","3","5","North Carolina","37",,,,"Maxton","1625",,,,,,,,,,,,"MAXTON TOWN",572,38,9,221,24,10
"G3701630","1980","3","5","North Carolina","37",,,,"Mayodan","1630",,,,,,,,,,,,"MAYODAN TOWN",722,19,3,313,17,6
"G3701635","1980","3","5","North Carolina","37",,,,"Maysville","1635",,,,,,,,,,,,"MAYSVILLE TOWN",205,10,1,101,3,1
"G3701640","1980","3","5","North Carolina","37",,,,"Mebane","1640",,,,,,,,,,,,"MEBANE TOWN",812,18,4,198,14,1
"G3701645","1980","3","5","North Carolina","37",,,,"Mesic","1645",,,,,,,,,,,,"MESIC TOWN",100,5,2,16,2,1
"G3701650","1980","3","5","North Carolina","37",,,,"Micro","1650",,,,,,,,,,,,"MICRO TOWN",130,0,0,45,0,0
"G3701655","1980","3","5","North Carolina","37",,,,"Middleburg","1655",,,,,,,,,,,,"MIDDLEBURG TOWN",35,3,0,23,1,1
"G3701660","1980","3","5","North Carolina","37",,,,"Middlesex","1660",,,,,,,,,,,,"MIDDLESEX TOWN",179,6,1,102,10,1
"G3701675","1980","3","5","North Carolina","37",,,,"Milton","1675",,,,,,,,,,,,"MILTON TOWN",66,2,2,23,1,2
"G3701683","1980","3","5","North Carolina","37",,,,"Minnesott Beach","1683",,,,,,,,,,,,"MINNESOTT BEACH TOWN",60,0,0,6,0,0
"G3701687","1980","3","5","North Carolina","37",,,,"Mint Hill","1687",,,,,,,,,,,,"MINT HILL TOWN",2243,17,3,209,5,0
"G3701690","1980","3","5","North Carolina","37",,,,"Mocksville","1690",,,,,,,,,,,,"MOCKSVILLE TOWN",725,7,1,249,17,1
"G3701695","1980","3","5","North Carolina","37",,,,"Monroe","1695",,,,,,,,,,,,"MONROE CITY",2243,72,17,1896,196,47
"G3701697","1980","3","5","North Carolina","37",,,,"Montreat","1697",,,,,,,,,,,,"MONTREAT TOWN",80,0,0,83,1,1
"G3701699","1980","3","5","North Carolina","37",,,,"Mooresboro","1699",,,,,,,,,,,,"MOORESBORO CITY",93,0,1,37,6,1
"G3701700","1980","3","5","North Carolina","37",,,,"Mooresville","1700",,,,,,,,,,,,"MOORESVILLE TOWN",2081,54,17,991,68,14
"G3701703","1980","3","5","North Carolina","37",,,,"Moravian Falls","1703",,,,,,,,,,,,"MORAVIAN FALLS %CDP<",387,12,1,175,11,3
"G3701705","1980","3","5","North Carolina","37",,,,"Morehead City","1705",,,,,,,,,,,,"MOREHEAD CITY TOWN",1095,9,3,556,26,9
"G3701710","1980","3","5","North Carolina","37",,,,"Morganton","1710",,,,,,,,,,,,"MORGANTON CITY",2980,40,7,1841,73,4
"G3701712","1980","3","5","North Carolina","37",,,,"Morgantown","1712",,,,,,,,,,,,"MORGANTOWN %CDP<",495,20,6,184,13,2
"G3701715","1980","3","5","North Carolina","37",,,,"Morrisville","1715",,,,,,,,,,,,"MORRISVILLE TOWN",75,2,0,21,1,0
"G3701725","1980","3","5","North Carolina","37",,,,"Morven","1725",,,,,,,,,,,,"MORVEN TOWN",164,18,3,60,9,7
"G3701728","1980","3","5","North Carolina","37",,,,"Mountain Home","1728",,,,,,,,,,,,"MOUNTAIN HOME %CDP<",451,10,2,67,1,1
"G3701730","1980","3","5","North Carolina","37",,,,"Mount Airy","1730",,,,,,,,,,,,"MOUNT AIRY CITY",1677,18,3,1079,46,13
"G3701735","1980","3","5","North Carolina","37",,,,"Mount Gilead","1735",,,,,,,,,,,,"MOUNT GILEAD TOWN",356,12,8,98,8,5
"G3701740","1980","3","5","North Carolina","37",,,,"Mount Holly","1740",,,,,,,,,,,,"MOUNT HOLLY CITY",1128,34,3,431,41,13
"G3701745","1980","3","5","North Carolina","37",,,,"Mount Olive","1745",,,,,,,,,,,,"MOUNT OLIVE TOWN",1008,37,9,536,39,12
"G3701750","1980","3","5","North Carolina","37",,,,"Mount Pleasant","1750",,,,,,,,,,,,"MOUNT PLEASANT TOWN",293,8,2,134,6,0
"G3701753","1980","3","5","North Carolina","37",,,,"Mulberry","1753",,,,,,,,,,,,"MULBERRY %CDP<",664,12,1,87,7,0
"G3701755","1980","3","5","North Carolina","37",,,,"Murfreesboro","1755",,,,,,,,,,,,"MURFREESBORO TOWN",553,9,6,220,14,9
"G3701760","1980","3","5","North Carolina","37",,,,"Murphy","1760",,,,,,,,,,,,"MURPHY TOWN",494,8,4,296,12,1
"G3701761","1980","3","5","North Carolina","37",,,,"Myrtle Grove","1761",,,,,,,,,,,,"MYRTLE GROVE %CDP<",716,15,1,142,8,3
"G3701762","1980","3","5","North Carolina","37",,,,"Nags Head","1762",,,,,,,,,,,,"NAGS HEAD TOWN",297,5,1,127,5,1
"G3701765","1980","3","5","North Carolina","37",,,,"Nashville","1765",,,,,,,,,,,,"NASHVILLE TOWN",648,17,6,287,20,5
"G3701768","1980","3","5","North Carolina","37",,,,"Navassa","1768",,,,,,,,,,,,"NAVASSA TOWN",106,9,2,13,1,1
"G3701770","1980","3","5","North Carolina","37",,,,"New Bern","1770",,,,,,,,,,,,"NEW BERN CITY",2931,48,6,2734,116,28
"G3701773","1980","3","5","North Carolina","37",,,,"New Hope","1773",,,,,,,,,,,,"NEW HOPE %CDP<",1843,11,2,573,7,0
"G3701774","1980","3","5","North Carolina","37",,,,"New Hope","1774",,,,,,,,,,,,"NEW HOPE %CDP<",1440,25,10,771,32,4
"G3701775","1980","3","5","North Carolina","37",,,,"Newland","1775",,,,,,,,,,,,"NEWLAND TOWN",204,7,0,56,2,2
"G3701780","1980","3","5","North Carolina","37",,,,"New London","1780",,,,,,,,,,,,"NEW LONDON TOWN",143,2,0,25,0,1
"G3701785","1980","3","5","North Carolina","37",,,,"Newport","1785",,,,,,,,,,,,"NEWPORT TOWN",437,10,1,161,3,1
"G3701787","1980","3","5","North Carolina","37",,,,"New River Station","1787",,,,,,,,,,,,"NEW RIVER STATION %CDP<",0,0,0,0,0,0
"G3701790","1980","3","5","North Carolina","37",,,,"Newton","1790",,,,,,,,,,,,"NEWTON CITY",1945,52,10,783,56,13
"G3701795","1980","3","5","North Carolina","37",,,,"Newton Grove","1795",,,,,,,,,,,,"NEWTON GROVE TOWN",152,3,0,41,2,0
"G3701800","1980","3","5","North Carolina","37",,,,"Norlina","1800",,,,,,,,,,,,"NORLINA TOWN",274,4,1,68,3,1
"G3701805","1980","3","5","North Carolina","37",,,,"Norman","1805",,,,,,,,,,,,"NORMAN TOWN",63,4,1,20,3,0
"G3701810","1980","3","5","North Carolina","37",,,,"North Belmont","1810",,,,,,,,,,,,"NORTH BELMONT %CDP<",2290,80,7,1214,117,19
"G3701816","1980","3","5","North Carolina","37",,,,"North Concord","1816",,,,,,,,,,,,"NORTH CONCORD %CDP<",497,19,6,206,24,4
"G3701818","1980","3","5","North Carolina","37",,,,"North Henderson","1818",,,,,,,,,,,,"NORTH HENDERSON %CDP<",340,12,0,314,29,2
"G3701820","1980","3","5","North Carolina","37",,,,"North Wilkesboro","1820",,,,,,,,,,,,"NORTH WILKESBORO TOWN",661,17,2,549,15,6
"G3701825","1980","3","5","North Carolina","37",,,,"Norwood","1825",,,,,,,,,,,,"NORWOOD TOWN",480,30,3,116,7,4
"G3701830","1980","3","5","North Carolina","37",,,,"Oakboro","1830",,,,,,,,,,,,"OAKBORO TOWN",161,4,1,55,3,0
"G3701835","1980","3","5","North Carolina","37",,,,"Oak City","1835",,,,,,,,,,,,"OAK CITY TOWN",121,2,1,44,7,4
