YEAR,GISJOIN,NAME,total,occupied,vacant,pct.vacant
1970,G1301470,Hart,4985,4772,213,0.04272818455366098
1970,G1301490,Heard,1823,1628,195,0.10696653867251783
1970,G1301510,Henry,6863,6531,332,0.048375346058574964
1970,G1301530,Houston,19106,17625,1481,0.07751491678006908
1970,G1301550,Irwin,2637,2414,223,0.08456579446340538
1970,G1301570,Jackson,6826,6476,350,0.05127453852915324
1970,G1301590,Jasper,2120,1714,406,0.19150943396226416
1970,G1301610,Jeff Davis,3046,2781,265,0.08699934340118187
1970,G1301630,Jefferson,5233,4858,375,0.07166061532581693
1970,G1301650,Jenkins,2810,2452,358,0.12740213523131672
1970,G1301670,Johnson,2566,2304,262,0.10210444271239283
1970,G1301690,Jones,3563,3344,219,0.06146505753578445
1970,G1301710,Lamar,3351,3109,242,0.07221724858251269
1970,G1301730,Lanier,1584,1423,161,0.10164141414141414
1970,G1301750,Laurens,10598,9776,822,0.07756180411398376
1970,G1301770,Lee,2158,1879,279,0.12928637627432807
1970,G1301790,Liberty,4810,4563,247,0.051351351351351354
1970,G1301810,Lincoln,2032,1644,388,0.19094488188976377
1970,G1301830,Long,1179,1082,97,0.08227311280746395
1970,G1301850,Lowndes,17404,15945,1459,0.08383130314870145
1970,G1301870,Lumpkin,2554,2362,192,0.07517619420516837
1970,G1301890,Mc Duffie,4924,4465,459,0.09321689683184403
1970,G1301910,Mc Intosh,2644,2069,575,0.2174735249621785
1970,G1301930,Macon,3750,3474,276,0.0736
1970,G1301950,Madison,4344,4159,185,0.042587476979742175
1970,G1301970,Marion,1542,1410,132,0.08560311284046693
1970,G1301990,Meriwether,5947,5470,477,0.08020850849167648
1970,G1302010,Miller,2136,1919,217,0.10159176029962547
1970,G1302050,Mitchell,5802,5343,459,0.07911065149948293
1970,G1302070,Monroe,3215,2967,248,0.07713841368584759
1970,G1302090,Montgomery,1931,1738,193,0.09994821336095287
1970,G1302110,Morgan,3027,2799,228,0.0753221010901883
1970,G1302130,Murray,4096,3863,233,0.056884765625
1970,G1302150,Muscogee,56690,52303,4387,0.07738578232492503
1970,G1302170,Newton,8125,7603,522,0.06424615384615384
1970,G1302190,Oconee,2607,2489,118,0.04526275412351362
1970,G1302210,Oglethorpe,2361,2174,187,0.07920372723422278
1970,G1302230,Paulding,5408,5188,220,0.040680473372781065
1970,G1302250,Peach,4528,4245,283,0.0625
1970,G1302270,Pickens,3183,2934,249,0.07822808671065033
1970,G1302290,Pierce,2945,2733,212,0.07198641765704585
1970,G1302310,Pike,2352,2079,273,0.11607142857142858
1970,G1302330,Polk,9912,9316,596,0.060129136400322844
1970,G1302350,Pulaski,2819,2540,279,0.09897126640652713
1970,G1302370,Putnam,3110,2300,810,0.2604501607717042
1970,G1302390,Quitman,632,588,44,0.06962025316455696
1970,G1302410,Rabun,4235,2685,1550,0.3659976387249115
1970,G1302430,Randolph,2992,2623,369,0.12332887700534759
1970,G1302450,Richmond,47754,44464,3290,0.06889475227206097
1970,G1302470,Rockdale,5538,5199,339,0.06121343445287107
1970,G1302490,Schley,983,908,75,0.0762970498474059
1970,G1302510,Screven,4223,3749,474,0.11224248164811745
1970,G1302530,Seminole,2519,2117,402,0.15958713775307662
1970,G1302550,Spalding,13077,12199,878,0.06714078152481456
1970,G1302570,Stephens,6912,6459,453,0.06553819444444445
1970,G1302590,Stewart,1961,1782,179,0.0912799592044875
1970,G1302610,Sumter,8427,7613,814,0.0965942802895455
1970,G1302630,Talbot,1934,1737,197,0.10186142709410548
1970,G1302650,Taliaferro,896,761,135,0.15066964285714285
1970,G1302670,Tattnall,4536,4224,312,0.06878306878306878
1970,G1302690,Taylor,2455,2268,187,0.07617107942973524
1970,G1302710,Telfair,3813,3401,412,0.1080514030946761
1970,G1302730,Terrell,3555,3256,299,0.0841068917018284
1970,G1302750,Thomas,11027,10112,915,0.082978144554275865
1970,G1302770,Tift,8437,7877,560,0.06637430366243925
1970,G1302790,Toombs,6230,5761,469,0.07528089887640449
1970,G1302810,Towns,1828,1411,417,0.22811816192560175
1970,G1302830,Treutlen,1832,1683,149,0.08133187772925764
1970,G1302850,Troup,14928,14012,916,0.06136120042872455
1970,G1302870,Turner,2960,2611,349,0.11790540540540541
1970,G1302890,Twiggs,2246,2081,165,0.07346393588601959
1970,G1302910,Union,2668,2174,494,0.18515742128935533
1970,G1302930,Upson,7818,7382,436,0.055768738807879255
1970,G1302950,Walker,16415,15636,779,0.04745659457812976
1970,G1302970,Walton,7137,6741,396,0.05548549810844893
1970,G1302990,Ware,11123,10390,733,0.0658994875483233
1970,G1303010,Warren,1969,1789,180,0.0914169629253428
1970,G1303030,Washington,5484,5010,474,0.08643326039387308
1970,G1303050,Wayne,5936,5273,663,0.11169137466307277
1970,G1303070,Webster,696,641,55,0.07902298850574713
1970,G1303090,Wheeler,1496,1385,111,0.07419786096256685
1970,G1303110,White,2635,2345,290,0.11005692599620494
1970,G1303130,Whitfield,17201,16611,590,0.034300331376082786
1970,G1303150,Wilcox,2511,2147,364,0.1449621664675428
1970,G1303170,Wilkes,3489,3195,294,0.08426483233018056
1970,G1303190,Wilkinson,2974,2702,272,0.09145931405514458
1970,G1303210,Worth,4868,4224,644,0.1322925225965489
1970,G1500010,Hawaii,18972,17260,1712,0.0902382458359688
1970,G1500030,Honolulu,174170,164763,9407,0.05401044956077396
1970,G1500070,Kauai,9021,8282,739,0.08191996452721428
1970,G1500090,Maui,13922,12783,1139,0.0818129579083465
1970,G1600010,Ada,37145,35834,1311,0.03529411764705882
1970,G1600030,Adams,1151,944,207,0.17984361424847958
1970,G1600050,Bannock,16516,15610,906,0.054855897311697745
1970,G1600070,Bear Lake,2173,1791,382,0.1757938334100322
1970,G1600090,Benewah,2360,2053,307,0.13008474576271187
1970,G1600110,Bingham,8429,7770,659,0.07818246529837466
1970,G1600130,Blaine,3064,1977,1087,0.35476501305483027
1970,G1600150,Boise,1212,596,616,0.5082508250825083
1970,G1600170,Bonner,7412,5146,2266,0.30572045331894226
1970,G1600190,Bonneville,15683,14617,1066,0.06797168909009756
1970,G1600210,Boundary,2176,1999,177,0.08134191176470588
1970,G1600230,Butte,1021,848,173,0.1694417238001959
1970,G1600250,Camas,373,239,134,0.35924932975871315
1970,G1600270,Canyon,20235,19238,997,0.049271064986409686
1970,G1600290,Caribou,2184,1837,347,0.15888278388278387
1970,G1600310,Cassia,5371,4936,435,0.08099050456153417
1970,G1600330,Clark,325,218,107,0.3292307692307692
1970,G1600350,Clearwater,3633,3350,283,0.0778970547756675
1970,G1600370,Custer,1320,952,368,0.2787878787878788
1970,G1600390,Elmore,5286,4758,528,0.09988649262202043
1970,G1600410,Franklin,2465,2182,283,0.11480730223123732
1970,G1600430,Fremont,3655,2487,1168,0.319562243502052
1970,G1600450,Gem,3332,2993,339,0.1017406962785114
1970,G1600470,Gooding,3127,2818,309,0.09881675727534378
1970,G1600490,Idaho,4272,3845,427,0.09995318352059925
1970,G1600510,Jefferson,3488,3201,287,0.08228211009174312
1970,G1600530,Jerome,3637,3289,348,0.0956832554302997
1970,G1600550,Kootenai,14713,11561,3152,0.21423231156120437
1970,G1600570,Latah,8064,7676,388,0.04811507936507937
1970,G1600590,Lemhi,2253,1823,430,0.1908566355969818
1970,G1600610,Lewis,1412,1246,166,0.11756373937677053
1970,G1600630,Lincoln,1152,936,216,0.1875
1970,G1600650,Madison,3175,2952,223,0.07023622047244095
1970,G1600670,Minidoka,4816,4428,388,0.08056478405315615
1970,G1600690,Nez Perce,10687,9973,714,0.0668101431645925
1970,G1600710,Oneida,1233,955,278,0.22546634225466342
1970,G1600730,Owyhee,2135,1872,263,0.12318501170960187
1970,G1600750,Payette,4453,4145,308,0.06916685380642264
1970,G1600770,Power,1607,1428,179,0.11138767890479154
1970,G1600790,Shoshone,6817,6340,477,0.06997212850227373
1970,G1600810,Teton,913,650,263,0.28806133625410735
1970,G1600830,Twin Falls,14929,13717,1212,0.0811842722218501
1970,G1600850,Valley,2431,1150,1281,0.5269436445907034
1970,G1600870,Washington,2860,2580,280,0.0979020979020979
1970,G1700010,Adams,24796,23105,1691,0.06819648330375867
1970,G1700030,Alexander,4874,4348,526,0.10791957324579401
1970,G1700050,Bond,5111,4581,530,0.10369790647622774
1970,G1700070,Boone,8161,7778,383,0.0469305232201936
1970,G1700090,Brown,2226,1947,279,0.12533692722371967
1970,G1700110,Bureau,13494,12525,969,0.07180969319697643
1970,G1700130,Calhoun,2690,1894,796,0.295910780669145
1970,G1700150,Carroll,6891,6360,531,0.07705703090988246
1970,G1700170,Cass,5244,4832,412,0.07856598016781083
1970,G1700190,Champaign,49014,47361,1653,0.03372505814665198
1970,G1700210,Christian,12984,12108,876,0.06746765249537892
1970,G1700230,Clark,6277,5699,578,0.09208220487494026
1970,G1700250,Clay,5926,5168,758,0.12791090111373607
1970,G1700270,Clinton,8841,7987,854,0.09659540775930324
1970,G1700290,Coles,16308,15240,1068,0.06548933038999265
1970,G1700310,Cook,1854891,1766035,88856,0.04790362344741551
1970,G1700330,Crawford,7780,7124,656,0.08431876606683805
1970,G1700350,Cumberland,3514,3221,293,0.08338076266363119
1970,G1700370,De Kalb,20268,19646,622,0.030688770475626605
1970,G1700390,De Witt,6127,5857,270,0.044067243349110496
1970,G1700410,Douglas,6638,6185,453,0.06824344682133172
1970,G1700430,Du Page,142422,136251,6171,0.04332898007330328
1970,G1700450,Edgar,8249,7566,683,0.08279791489877561
1970,G1700470,Edwards,2911,2571,340,0.11679835108210238
1970,G1700490,Effingham,8309,7584,725,0.08725478396919004
1970,G1700510,Fayette,7612,6835,777,0.10207566999474514
1970,G1700530,Ford,5806,5402,404,0.0695831898036514
1970,G1700550,Franklin,15995,14356,1639,0.10246952172553923
1970,G1700570,Fulton,15427,14403,1024,0.06637713100408375
1970,G1700590,Gallatin,2989,2545,444,0.1485446637671462
1970,G1700610,Greene,6431,5783,648,0.1007619343803452
1970,G1700630,Grundy,8831,8317,514,0.058204053901030464
1970,G1700650,Hamilton,3645,3183,462,0.12674897119341563
1970,G1700670,Hancock,8738,7907,831,0.09510185397116044
1970,G1700690,Hardin,2088,1762,326,0.15613026819923373
1970,G1700710,Henderson,3354,2800,554,0.16517590936195586
1970,G1700730,Henry,18160,17226,934,0.05143171806167401
1970,G1700750,Iroquois,11893,10886,1007,0.08467165559572858
1970,G1700770,Jackson,17272,16143,1129,0.06536591014358499
1970,G1700790,Jasper,3923,3458,465,0.11853173591639052
1970,G1700810,Jefferson,11780,10806,974,0.08268251273344653
1970,G1700830,Jersey,6623,5546,1077,0.16261512909557602
1970,G1700850,Jo Daviess,7447,6724,723,0.09708607492950182
1970,G1700870,Johnson,2965,2558,407,0.13726812816188871
1970,G1700890,Kane,77088,74642,2446,0.03172997094229971
1970,G1700910,Kankakee,29660,27942,1718,0.05792312879298719
1970,G1700930,Kendall,7774,7485,289,0.03717519938255724
1970,G1700950,Knox,20970,20081,889,0.04239389604196471
1970,G1700970,Lake,110448,102947,7501,0.06791431261770245
1970,G1700990,La Salle,37650,35767,1883,0.0500132802124834
1970,G1701010,Lawrence,6648,5993,655,0.09852587244283995
1970,G1701030,Lee,11602,10940,662,0.05705912773659714
1970,G1701050,Livingston,13277,12426,851,0.06409580477517511
1970,G1701070,Logan,10696,10099,597,0.05581525804038893
1970,G1701090,Mc Donough,10909,10265,644,0.059033825281877346
1970,G1701110,Mc Henry,36288,33083,3205,0.08832120811287478
1970,G1701130,Mc Lean,33327,31874,1453,0.04359828367389804
1970,G1701150,Macon,42683,40808,1875,0.04392849612257808
1970,G1701170,Macoupin,16326,14920,1406,0.08612029890971457
1970,G1701190,Madison,82286,78470,3816,0.04637483897625355
1970,G1701210,Marion,14919,13502,1417,0.09497955627052751
1970,G1701230,Marshall,4677,4358,319,0.06820611503100278
1970,G1701250,Mason,6779,5637,1142,0.16846142498893643
1970,G1701270,Massac,5330,4889,441,0.08273921200750468
1970,G1701290,Menard,3768,3252,516,0.13694267515923567
1970,G1701310,Mercer,5962,5572,390,0.06541429050654143
1970,G1701330,Monroe,6195,5757,438,0.07070217917675545
1970,G1701350,Montgomery,11425,10362,1063,0.09304157549234136
1970,G1701370,Morgan,12296,11368,928,0.07547169811320754
1970,G1701390,Moultrie,4534,4234,300,0.06616674018526687
1970,G1701410,Ogle,14254,13454,800,0.0561245966044619
1970,G1701430,Peoria,66259,63323,2936,0.04431096152975445
1970,G1701450,Perry,7636,6849,787,0.10306443163960188
1970,G1701470,Piatt,5448,5108,340,0.06240822320117474
1970,G1701490,Pike,7832,6762,1070,0.13661899897854954
1970,G1701510,Pope,1676,1296,380,0.22673031026252982
1970,G1701530,Pulaski,3464,2992,472,0.13625866050808313
1970,G1701550,Putnam,1840,1637,203,0.11032608695652174
1970,G1701570,Randolph,10254,9553,701,0.0683635654378779
1970,G1701590,Richland,6158,5592,566,0.09191295875284183
1970,G1701610,Rock Island,56551,53587,2964,0.0524128662623119
1970,G1701630,St Clair,91354,86347,5007,0.05480876589968693
1970,G1701650,Saline,10618,9550,1068,0.10058391410811829
1970,G1701670,Sangamon,57034,54374,2660,0.04663884700354175
1970,G1701690,Schuyler,3223,2840,383,0.11883338504498914
1970,G1701710,Scott,2461,2070,391,0.1588785046728972
1970,G1701730,Shelby,8534,7513,1021,0.11963909069603937
1970,G1701750,Stark,2611,2472,139,0.05323630792799693
1970,G1701770,Stephenson,16731,15931,800,0.04781543243081705
1970,G1701790,Tazewell,37649,36474,1175,0.03120932826901113
1970,G1701810,Union,5948,5442,506,0.08507061197041023
1970,G1701830,Vermilion,33492,32040,1452,0.043353636689358654
1970,G1701850,Wabash,4695,4390,305,0.06496272630457935
1970,G1701870,Warren,7337,6938,399,0.05438189995911135
1970,G1701890,Washington,5341,4707,634,0.11870436247893652
1970,G1701910,Wayne,6752,6058,694,0.10278436018957346
1970,G1701930,White,7065,6197,868,0.12285916489738145
1970,G1701950,Whiteside,20417,19363,1054,0.051623646960865945
1970,G1701970,Will,73711,70688,3023,0.0410115179552577
1970,G1701990,Williamson,18929,17252,1677,0.0885942205082149
1970,G1702010,Winnebago,80931,76716,4215,0.05208140267635393
1970,G1702030,Woodford,8720,8337,383,0.04392201834862385
1970,G1800010,Adams,8351,7982,369,0.04418632499101904
1970,G1800030,Allen,90297,85720,4577,0.05068828421763735
1970,G1800050,Bartholomew,18401,17414,987,0.053638389217977284
1970,G1800070,Benton,3773,3467,306,0.08110257089848927
1970,G1800090,Blackford,5484,5159,325,0.05926331145149526
1970,G1800110,Boone,10331,9878,453,0.04384861097667215
1970,G1800130,Brown,4161,2827,1334,0.32059601057438114
1970,G1800150,Carroll,7044,5793,1251,0.17759795570698467
1970,G1800170,Cass,13894,12990,904,0.06506405642723478
1970,G1800190,Clark,24088,23249,839,0.03483062105612753
1970,G1800210,Clay,9074,8283,791,0.08717214018073617
1970,G1800230,Clinton,10969,10159,810,0.07384447078129273
1970,G1800250,Crawford,3283,2643,640,0.1949436491014316
1970,G1800270,Daviess,9200,8549,651,0.07076086956521739
1970,G1800290,Dearborn,9624,9025,599,0.0622402327514547
1970,G1800310,Decatur,7573,7014,559,0.07381486861217483
1970,G1800330,De Kalb,10000,9466,534,0.0534
1970,G1800350,Delaware,41455,39430,2025,0.0488481485948619
1970,G1800370,Dubois,9093,8592,501,0.05509732761464863
1970,G1800390,Elkhart,40736,39319,1417,0.0347849567949725
1970,G1800410,Fayette,8750,8308,442,0.05051428571428571
1970,G1800430,Floyd,18294,17571,723,0.039521154476877665
1970,G1800450,Fountain,6581,6046,535,0.08129463607354505
1970,G1800470,Franklin,5222,4886,336,0.064343163538874
1970,G1800490,Fulton,7112,5730,1382,0.19431946006749157
1970,G1800510,Gibson,10991,10099,892,0.08115731052679465
1970,G1800530,Grant,27077,25417,1660,0.061306644015215864
1970,G1800550,Greene,10682,9497,1185,0.1109342819696686
1970,G1800570,Hamilton,17321,16453,868,0.050112580105074765
1970,G1800590,Hancock,11217,10792,425,0.03788891860568779
1970,G1800610,Harrison,6873,6208,665,0.0967554197584752
1970,G1800630,Hendricks,16720,16104,616,0.03684210526315789
1970,G1800650,Henry,17582,16612,970,0.055170060288931864
1970,G1800670,Howard,27751,26181,1570,0.05657453785449173
1970,G1800690,Huntington,11691,11069,622,0.05320331879223334
1970,G1800710,Jackson,11345,10583,762,0.06716615249008374
1970,G1800730,Jasper,6315,5832,483,0.07648456057007126
1970,G1800750,Jay,8444,7832,612,0.07247749881572714
1970,G1800770,Jefferson,8598,7890,708,0.08234473133286811
1970,G1800790,Jennings,5947,5404,543,0.0913065411131663
1970,G1800810,Johnson,18546,17373,1173,0.06324813976059528
1970,G1800830,Knox,14617,13692,925,0.06328247930491893
1970,G1800850,Kosciusko,21275,15389,5886,0.27666274970622795
1970,G1800870,Lagrange,8148,5828,2320,0.2847324496809033
1970,G1800890,Lake,167175,160024,7151,0.0427755346194108
1970,G1800910,La Porte,34206,31697,2509,0.07334970473016429
1970,G1800930,Lawrence,13918,12576,1342,0.0964218996982325
1970,G1800950,Madison,46773,44190,2583,0.0552241677891091
1970,G1800970,Marion,268969,251522,17447,0.06486621134777613
1970,G1800990,Marshall,12105,11014,1091,0.09012804626187526
1970,G1801010,Martin,3641,3294,347,0.09530348805273277
1970,G1801030,Miami,12814,11959,855,0.06672389573903544
1970,G1801050,Monroe,26738,25045,1693,0.06331812401825118
1970,G1801070,Montgomery,11828,11044,784,0.06628339533310788
1970,G1801090,Morgan,13706,12900,806,0.05880636217714869
1970,G1801110,Newton,4141,3745,396,0.09562907510263222
1970,G1801130,Noble,11505,9696,1809,0.15723598435462843
1970,G1801150,Ohio,1525,1378,147,0.09639344262295083
1970,G1801170,Orange,6125,5536,589,0.09616326530612244
1970,G1801190,Owen,5007,3985,1022,0.20411424006391052
1970,G1801210,Parke,5806,4937,869,0.14967275232518085
1970,G1801230,Perry,6286,5755,531,0.08447343302577155
1970,G1801250,Pike,4838,4298,540,0.11161637040099215
1970,G1801270,Porter,26205,24625,1580,0.06029383705399733
1970,G1801290,Posey,7465,6742,723,0.09685197588747488
1970,G1801310,Pulaski,4493,3980,513,0.1141776096149566
1970,G1801330,Putnam,8485,7859,626,0.07377725397760754
1970,G1801350,Randolph,10166,9645,521,0.0512492622467047
1970,G1801370,Ripley,6995,6454,541,0.0773409578270193
1970,G1801390,Rush,6679,6253,426,0.06378200329390628
1970,G1801410,St Joseph,78901,75666,3235,0.04100074777252506
1970,G1801430,Scott,5651,5132,519,0.09184215183153424
1970,G1801450,Shelby,12625,11874,751,0.05948514851485148
1970,G1801470,Spencer,5491,5057,434,0.07903842651611728
1970,G1801490,Starke,7518,5890,1628,0.21654695397712156
1970,G1801510,Steuben,10447,6455,3992,0.38211926868957596
1970,G1801530,Sullivan,7788,7000,788,0.10118130457113508
1970,G1801550,Switzerland,2451,2130,321,0.13096695226438188
1970,G1801570,Tippecanoe,34197,32320,1877,0.054887855659853206
1970,G1801590,Tipton,5723,5350,373,0.06517560719902149
1970,G1801610,Union,2247,2098,149,0.06631063640409435
1970,G1801630,Vanderburgh,58011,54771,3240,0.055851476444122666
1970,G1801650,Vermillion,6587,6014,573,0.08698952482161834
1970,G1801670,Vigo,38603,36615,1988,0.051498588192627516
1970,G1801690,Wabash,11384,10856,528,0.046380885453267746
1970,G1801710,Warren,3060,2762,298,0.09738562091503268
1970,G1801730,Warrick,9140,8584,556,0.060831509846827135
1970,G1801750,Washington,6616,6069,547,0.08267835550181378
1970,G1801770,Wayne,26633,25243,1390,0.05219089099988736
1970,G1801790,Wells,8073,7529,544,0.06738511086337173
1970,G1801810,White,9111,6872,2239,0.24574689935243113
1970,G1801830,Whitley,8318,7299,1019,0.12250540995431594
1970,G1900010,Adair,3645,3301,344,0.0943758573388203
1970,G1900030,Adams,2381,2184,197,0.08273834523309534
1970,G1900050,Allamakee,5233,4542,691,0.13204662717370533
1970,G1900070,Appanoose,6120,5355,765,0.125
1970,G1900090,Audubon,3394,3147,247,0.072775486152033
1970,G1900110,Benton,7925,7357,568,0.07167192429022082
1970,G1900130,Black Hawk,41513,39638,1875,0.04516657432611471
1970,G1900150,Boone,9186,8649,537,0.05845852384062704
